country	num_entries	total	doi	year	query_date
Oman	1	1	doi:10.1007/s10965-013-0124-6	2013	2021-04-26
Australia	1	1	doi:10.1038/ncomms2818	2013	2021-04-26
France	1	1	doi:10.1038/ncomms2818	2013	2021-04-26
Turkey	1	1	doi:10.1186/1687-1812-2013-76	2013	2021-04-26
United States	1	1	doi:10.1186/1687-1812-2013-76	2013	2021-04-26
NA	NA	1	doi:10.1007/3DRes.03(2013)3	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1471-2458-13-698	2013	2021-04-26
Zimbabwe	1	1	doi:10.1186/1471-2458-13-698	2013	2021-04-26
Belgium	1	1	doi:10.1186/1750-1172-8-154	2013	2021-04-26
Turkey	1	1	doi:10.1186/1750-1172-8-154	2013	2021-04-26
United States	1	1	doi:10.1186/1750-1172-8-154	2013	2021-04-26
Hungary	1	1	doi:10.1186/1746-1596-8-S1-S14	2013	2021-04-26
Australia	1	1	doi:10.1186/2050-7283-1-6	2013	2021-04-26
Netherlands	1	1	doi:10.1186/2050-7283-1-6	2013	2021-04-26
Italy	1	1	doi:10.1186/1746-1596-8-41	2013	2021-04-26
Italy	1	1	doi:10.1038/bjc.2013.140	2013	2021-04-26
United States	1	1	doi:10.1038/502624d	2013	2021-04-26
Turkey	1	1	doi:10.1186/2049-6958-8-49	2013	2021-04-26
NA	NA	1	doi:10.1038/scibx.2013.1206	2013	2021-04-26
Ireland	1	1	doi:10.1186/1471-2229-13-227	2013	2021-04-26
Nigeria	1	1	doi:10.1186/1471-2229-13-227	2013	2021-04-26
Japan	1	1	doi:10.1186/2193-1801-2-424	2013	2021-04-26
Nigeria	1	1	doi:10.1186/1475-2875-12-43	2013	2021-04-26
Switzerland	1	1	doi:10.1186/1475-2875-12-43	2013	2021-04-26
Spain	1	1	doi:10.1186/1746-1596-8-124	2013	2021-04-26
Tunisia	1	1	doi:10.1186/1746-1596-8-124	2013	2021-04-26
United Kingdom	1	1	doi:10.1038/srep02794	2013	2021-04-26
NA	NA	1	doi:10.1038/493592a	2013	2021-04-26
South Korea	1	1	doi:10.1038/srep02088	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1745-6215-14-S1-P107	2013	2021-04-26
Sweden	1	1	doi:10.1186/1751-0147-55-6	2013	2021-04-26
China	1	1	doi:10.1038/ncomms2709	2013	2021-04-26
United States	1	1	doi:10.1038/ncomms2709	2013	2021-04-26
United Kingdom	1	1	doi:10.1007/s11886-013-0389-8	2013	2021-04-26
United States	1	1	doi:10.1007/s11886-013-0389-8	2013	2021-04-26
United States	1	1	doi:10.1186/1471-2288-13-71	2013	2021-04-26
NA	NA	1	doi:10.1007/JHEP07(2013)181	2013	2021-04-26
United States	1	1	doi:10.1186/1752-1947-7-287	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1745-6215-14-S1-P125	2013	2021-04-26
Australia	1	1	doi:10.1186/1687-6180-2013-11	2013	2021-04-26
Singapore	1	1	doi:10.1186/1687-6180-2013-11	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1745-6215-14-S1-P36	2013	2021-04-26
United States	1	1	doi:10.1557/opl.2013.330	2013	2021-04-26
NA	NA	1	doi:10.1038/495454a	2013	2021-04-26
Switzerland	1	1	doi:10.1186/1753-2000-7-29	2013	2021-04-26
Philippines	1	1	doi:10.1186/1999-3110-54-27	2013	2021-04-26
South Korea	1	1	doi:10.1186/1999-3110-54-27	2013	2021-04-26
NA	NA	1	doi:10.1038/502596b	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1745-6215-14-S1-O109	2013	2021-04-26
South Korea	1	1	doi:10.1038/srep02325	2013	2021-04-26
Belgium	1	1	doi:10.1186/1745-6215-14-191	2013	2021-04-26
Italy	1	1	doi:10.1186/1745-6215-14-191	2013	2021-04-26
Malaysia	1	1	doi:10.1186/2193-1801-2-425	2013	2021-04-26
Nigeria	1	1	doi:10.1186/2193-1801-2-425	2013	2021-04-26
Greece	1	1	doi:10.1186/1471-2407-13-163	2013	2021-04-26
France	1	1	doi:10.1140/epje/i2013-13010-7	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1745-6215-14-S1-O67	2013	2021-04-26
NA	NA	1	doi:10.1038/scibx.2013.507	2013	2021-04-26
United States	1	1	doi:10.1038/srep02092	2013	2021-04-26
Netherlands	1	1	doi:10.1007/s00348-013-1574-7	2013	2021-04-26
NA	NA	1	doi:10.1038/ncomms3782	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1745-6215-14-S1-O47	2013	2021-04-26
Australia	1	1	doi:10.1186/1748-5908-8-129	2013	2021-04-26
Canada	1	1	doi:10.1186/2194-7511-1-11	2013	2021-04-26
Germany	1	1	doi:10.1186/2194-7511-1-11	2013	2021-04-26
Poland	1	1	doi:10.1186/2194-7511-1-11	2013	2021-04-26
China	1	1	doi:10.1038/srep02804	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1745-6215-14-S1-P41	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1745-6215-14-S1-O78	2013	2021-04-26
Finland	1	1	doi:10.1186/1746-1596-8-S1-S37	2013	2021-04-26
China	1	1	doi:10.1186/1297-9686-45-21	2013	2021-04-26
United Kingdom	1	1	doi:10.1038/bjc.2013.124	2013	2021-04-26
United States	1	1	doi:10.1038/bjc.2013.124	2013	2021-04-26
NA	NA	1	doi:10.1038/497539b	2013	2021-04-26
Canada	1	1	doi:10.1186/1472-6955-12-19	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1472-6955-12-19	2013	2021-04-26
China	1	1	doi:10.1007/s11051-013-1704-4	2013	2021-04-26
Taiwan	1	1	doi:10.1186/2050-7771-1-25	2013	2021-04-26
Belgium	1	1	doi:10.1007/s11051-013-1664-8	2013	2021-04-26
Germany	1	1	doi:10.1007/s11051-013-1664-8	2013	2021-04-26
United States	1	1	doi:10.1007/s11051-013-1664-8	2013	2021-04-26
NA	NA	1	doi:10.1038/497539a	2013	2021-04-26
China	1	1	doi:10.1186/scrt199	2013	2021-04-26
United States	1	1	doi:10.1186/scrt199	2013	2021-04-26
Italy	1	1	doi:10.1186/1556-276X-8-403	2013	2021-04-26
Australia	1	1	doi:10.1186/1757-1146-6-S1-O16	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1757-1146-6-S1-O16	2013	2021-04-26
NA	NA	1	doi:10.1038/scibx.2013.201	2013	2021-04-26
Switzerland	1	1	doi:10.1186/1753-6561-7-S5-O18	2013	2021-04-26
NA	NA	1	doi:10.1038/493580b	2013	2021-04-26
Ukraine	1	1	doi:10.1186/2193-8865-3-39	2013	2021-04-26
Germany	1	1	doi:10.1186/1753-2000-7-26	2013	2021-04-26
Switzerland	1	1	doi:10.1186/1753-2000-7-26	2013	2021-04-26
China	1	1	doi:10.1186/1746-1596-8-125	2013	2021-04-26
Colombia	1	1	doi:10.1186/1746-1596-8-S1-S38	2013	2021-04-26
France	1	1	doi:10.1186/1475-2875-12-302	2013	2021-04-26
NA	NA	1	doi:10.1038/494415a	2013	2021-04-26
NA	NA	1	doi:10.1038/nature.2013.13474	2013	2021-04-26
South Korea	1	1	doi:10.1038/srep01929	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1745-6215-14-S1-O57	2013	2021-04-26
NA	NA	1	doi:10.1038/nature.2013.12528	2013	2021-04-26
Portugal	1	1	doi:10.1186/1478-4491-11-36	2013	2021-04-26
Poland	1	1	doi:10.1186/1746-1596-8-S1-S13	2013	2021-04-26
Spain	1	1	doi:10.1186/1746-1596-8-S1-S13	2013	2021-04-26
China	1	1	doi:10.1038/srep02549	2013	2021-04-26
Chile	1	1	doi:10.1186/1749-7922-8-59	2013	2021-04-26
United States	1	1	doi:10.1186/ar4363	2013	2021-04-26
France	1	1	doi:10.1186/1741-7007-11-92	2013	2021-04-26
United States	1	1	doi:10.1186/1741-7007-11-92	2013	2021-04-26
China	1	1	doi:10.1140/epjd/e2013-30658-8	2013	2021-04-26
Belgium	1	1	doi:10.1038/srep01755	2013	2021-04-26
Japan	1	1	doi:10.1038/srep01755	2013	2021-04-26
Mexico	1	1	doi:10.1038/srep01755	2013	2021-04-26
United States	1	1	doi:10.1038/srep01755	2013	2021-04-26
United States	1	1	doi:10.1186/1471-2407-13-218	2013	2021-04-26
Germany	1	1	doi:10.1186/1471-2474-14-256	2013	2021-04-26
Denmark	1	1	doi:10.1186/1741-7015-11-174	2013	2021-04-26
United States	1	1	doi:10.1186/1741-7015-11-174	2013	2021-04-26
Brazil	1	1	doi:10.1186/1753-2000-7-23	2013	2021-04-26
United States	1	1	doi:10.1186/1753-2000-7-23	2013	2021-04-26
Bangladesh	1	1	doi:10.1007/s12032-013-0757-7	2013	2021-04-26
Sweden	1	1	doi:10.1007/s12032-013-0757-7	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1745-6215-14-S1-O64	2013	2021-04-26
NA	NA	1	doi:10.1007/JHEP11(2013)213	2013	2021-04-26
NA	NA	1	doi:10.1038/502S95a	2013	2021-04-26
South Korea	1	1	doi:10.1186/1687-6180-2013-37	2013	2021-04-26
United States	1	1	doi:10.1186/1687-6180-2013-37	2013	2021-04-26
Sweden	1	1	doi:10.1186/1476-069X-12-44	2013	2021-04-26
Italy	1	1	doi:10.1186/1756-9966-32-23	2013	2021-04-26
NA	NA	1	doi:10.1007/JHEP03(2013)166	2013	2021-04-26
Canada	1	1	doi:10.1186/2194-7511-1-28	2013	2021-04-26
Canada	1	1	doi:10.1186/1916-0216-42-2	2013	2021-04-26
NA	NA	1	doi:10.1038/493619b	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1745-6215-14-S1-P132	2013	2021-04-26
United States	1	1	doi:10.4248/BR201302003	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1745-6215-14-S1-O1	2013	2021-04-26
China	1	1	doi:10.1186/1810-522X-52-20	2013	2021-04-26
Netherlands	1	1	doi:10.1186/1471-2458-13-697	2013	2021-04-26
Turkey	1	1	doi:10.1186/1687-1812-2013-77	2013	2021-04-26
China	1	1	doi:10.1140/epjc/s10052-013-2550-3	2013	2021-04-26
Australia	1	1	doi:10.1186/1757-1146-6-S1-P12	2013	2021-04-26
China	1	1	doi:10.1038/ncomms3437	2013	2021-04-26
South Korea	1	1	doi:10.1038/ncomms3437	2013	2021-04-26
United States	1	1	doi:10.1038/ncomms3437	2013	2021-04-26
Germany	1	1	doi:10.1186/1752-1947-7-276	2013	2021-04-26
Russia	1	1	doi:10.1186/1748-7188-8-23	2013	2021-04-26
United States	1	1	doi:10.1186/gb-2013-14-8-r94	2013	2021-04-26
United Kingdom	1	1	doi:10.4248/BR201303001	2013	2021-04-26
NA	NA	1	doi:10.1038/scibx.2013.284	2013	2021-04-26
Kenya	1	1	doi:10.1186/1475-2875-12-143	2013	2021-04-26
Tanzania	1	1	doi:10.1186/1475-2875-12-143	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1475-2875-12-143	2013	2021-04-26
United States	1	1	doi:10.1186/1475-2875-12-143	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1745-6215-14-S1-O48	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1741-7007-11-116	2013	2021-04-26
Malaysia	1	1	doi:10.1186/1029-242X-2013-274	2013	2021-04-26
Belgium	1	1	doi:10.1186/1746-1596-8-S1-S26	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1745-6215-14-S1-P96	2013	2021-04-26
NA	NA	1	doi:10.1038/scibx.2013.197	2013	2021-04-26
Canada	1	1	doi:10.1186/1471-2164-14-69	2013	2021-04-26
France	1	1	doi:10.1186/1471-2164-14-69	2013	2021-04-26
Sweden	1	1	doi:10.1186/1471-2164-14-69	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1471-2164-14-69	2013	2021-04-26
Mexico	1	1	doi:10.1007/s10714-013-1657-z	2013	2021-04-26
China	1	1	doi:10.1186/2196-4351-1-9	2013	2021-04-26
Japan	1	1	doi:10.1186/2196-4351-1-9	2013	2021-04-26
	1	1	doi:10.1038/srep02810	2013	2021-04-26
NA	NA	1	doi:10.1038/nj7434-711d	2013	2021-04-26
Hungary	1	1	doi:10.1186/2193-1801-2-695	2013	2021-04-26
Switzerland	1	1	doi:10.1186/2193-1801-2-695	2013	2021-04-26
United States	1	1	doi:10.1186/2193-1801-2-695	2013	2021-04-26
United Kingdom	1	1	doi:10.1038/494430b	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/cc11916	2013	2021-04-26
Canada	1	1	doi:10.1186/1746-1596-8-S1-S8	2013	2021-04-26
NA	NA	1	doi:10.1007/JHEP06(2013)107	2013	2021-04-26
France	1	1	doi:10.1186/1471-2164-14-292	2013	2021-04-26
Japan	1	1	doi:10.1007/s10165-013-0871-6	2013	2021-04-26
India	1	1	doi:10.1186/1753-6561-7-S5-O21	2013	2021-04-26
India	1	1	doi:10.1186/2193-1801-2-587	2013	2021-04-26
NA	NA	1	doi:10.1038/494404a	2013	2021-04-26
China	1	1	doi:10.4248/BR201302008	2013	2021-04-26
China	1	1	doi:10.1186/1471-2164-14-664	2013	2021-04-26
United States	1	1	doi:10.1186/1471-2164-14-664	2013	2021-04-26
India	1	1	doi:10.1140/epjc/s10052-013-2536-1	2013	2021-04-26
NA	NA	1	doi:10.1038/502597e	2013	2021-04-26
United States	1	1	doi:10.1186/2042-6410-4-14	2013	2021-04-26
Japan	1	1	doi:10.1186/1471-2407-13-514	2013	2021-04-26
Poland	1	1	doi:10.1186/1752-153X-7-133	2013	2021-04-26
Australia	1	1	doi:10.1186/1556-276X-8-142	2013	2021-04-26
United States	1	1	doi:10.1186/1471-2288-13-100	2013	2021-04-26
Canada	1	1	doi:10.1186/2045-7022-3-9	2013	2021-04-26
Finland	1	1	doi:10.1186/2045-7022-3-9	2013	2021-04-26
Germany	1	1	doi:10.1186/2045-7022-3-9	2013	2021-04-26
Italy	1	1	doi:10.1186/2045-7022-3-9	2013	2021-04-26
Switzerland	1	1	doi:10.1186/2045-7022-3-9	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/2045-7022-3-9	2013	2021-04-26
NA	NA	1	doi:10.1038/493580c	2013	2021-04-26
United States	1	1	doi:10.1186/cc12601	2013	2021-04-26
Japan	1	1	doi:10.1038/ncomms3094	2013	2021-04-26
United Kingdom	1	1	doi:10.1038/ncomms3094	2013	2021-04-26
Australia	1	1	doi:10.1186/2048-7010-2-12	2013	2021-04-26
Colombia	1	1	doi:10.1186/2048-7010-2-12	2013	2021-04-26
Denmark	1	1	doi:10.1186/2048-7010-2-12	2013	2021-04-26
France	1	1	doi:10.1186/2048-7010-2-12	2013	2021-04-26
Kenya	1	1	doi:10.1186/2048-7010-2-12	2013	2021-04-26
Mali	1	1	doi:10.1186/2048-7010-2-12	2013	2021-04-26
Mexico	1	1	doi:10.1186/2048-7010-2-12	2013	2021-04-26
Netherlands	1	1	doi:10.1186/2048-7010-2-12	2013	2021-04-26
South Africa	1	1	doi:10.1186/2048-7010-2-12	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/2048-7010-2-12	2013	2021-04-26
United States	1	1	doi:10.1186/2048-7010-2-12	2013	2021-04-26
United States	1	1	doi:10.1186/1475-2875-12-305	2013	2021-04-26
Brazil	1	1	doi:10.1186/1758-5996-5-11	2013	2021-04-26
United States	1	1	doi:10.1186/1758-5996-5-11	2013	2021-04-26
United States	1	1	doi:10.1038/ncomms2822	2013	2021-04-26
United States	1	1	doi:10.1186/gm444	2013	2021-04-26
Ethiopia	1	1	doi:10.1186/1475-2891-12-20	2013	2021-04-26
Netherlands	1	1	doi:10.1186/1475-2891-12-20	2013	2021-04-26
Italy	1	1	doi:10.1038/ncomms2820	2013	2021-04-26
United States	1	1	doi:10.1038/ncomms2820	2013	2021-04-26
NA	NA	1	doi:10.1038/493581d	2013	2021-04-26
Brazil	1	1	doi:10.1186/cc12556	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1936-6434-6-12	2013	2021-04-26
Australia	1	1	doi:10.1186/1757-1146-6-S1-O18	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1471-2407-13-365	2013	2021-04-26
China	1	1	doi:10.1007/s11051-013-2150-z	2013	2021-04-26
United States	1	1	doi:10.1557/opl.2013.701	2013	2021-04-26
France	1	1	doi:10.1186/1746-1596-8-S1-S32	2013	2021-04-26
France	1	1	doi:10.1038/srep01927	2013	2021-04-26
Germany	1	1	doi:10.1038/srep01927	2013	2021-04-26
Ireland	1	1	doi:10.1186/1745-6215-14-S1-O115	2013	2021-04-26
United Kingdom	1	1	doi:10.1186/1745-6215-14-S1-O89	2013	2021-04-26
Belgium	1	1	doi:10.1186/1475-2875-12-467	2013	2021-04-26
Denmark	1	1	doi:10.1186/1475-2875-12-467	2013	2021-04-26
Senegal	1	1	doi:10.1186/1475-2875-12-467	2013	2021-04-26
Italy	1	1	doi:10.1007/s00348-013-1567-6	2013	2021-04-26
Netherlands	1	1	doi:10.1007/s00348-013-1567-6	2013	2021-04-26
NA	NA	1	doi:10.1038/494415b	2013	2021-04-26
Japan	1	1	doi:10.1186/1472-6831-13-74	2013	2021-04-26
Egypt	1	1	doi:10.1186/2251-7235-7-52	2013	2021-04-26
Montenegro	1	1	doi:10.1186/2251-7235-7-52	2013	2021-04-26
NA	NA	1	doi:10.1007/JHEP03(2013)158	2013	2021-04-26
China	1	1	doi:10.1186/1687-2770-2013-280	2013	2021-04-26
United States	1	1	doi:10.1186/1472-6831-13-16	2013	2021-04-26
Brazil	1	1	doi:10.1186/2045-7022-3-28	2013	2021-04-26
NA	NA	1	doi:10.1007/s40014-012-1939-5	2013	2021-04-26
NA	NA	1	doi:10.1038/scibx.2013.514	2013	2021-04-26
NA	NA	1	doi:10.1038/497548b	2013	2021-04-26
United States	1	1	doi:10.1186/1754-9493-7-31	2013	2021-04-26
Canada	1	1	doi:10.1557/opl.2013.271	2013	2021-04-26
United States	1	1	doi:10.1557/opl.2013.271	2013	2021-04-26
Australia	1	1	doi:10.1186/1471-2458-13-1236	2013	2021-04-26
Lesotho	1	1	doi:10.1186/1471-2458-13-1236	2013	2021-04-26
United States	1	1	doi:10.1186/1471-2458-13-1236	2013	2021-04-26
Vietnam	1	1	doi:10.1186/1471-2458-13-1236	2013	2021-04-26
Canada	1	1	doi:10.1186/gm460	2013	2021-04-26
India	1	1	doi:10.1007/s10965-013-0342-y	2013	2021-04-26
Norway	1	1	doi:10.1186/1471-244X-13-201	2013	2021-04-26
Saudi Arabia	1	1	doi:10.1186/1756-0500-6-301	2013	2021-04-26
India	1	1	doi:10.1007/s11051-013-1591-8	2013	2021-04-26
NA	NA	1	doi:10.1038/scibx.2013.521	2013	2021-04-26
Germany	1	1	doi:10.1186/1471-2407-13-215	2013	2021-04-26
Japan	1	1	doi:10.1186/1471-2407-13-215	2013	2021-04-26
Brazil	1	1	doi:10.1186/1471-2180-14-135	2014	2021-04-26
Netherlands	1	1	doi:10.1186/s12977-014-0123-7	2014	2021-04-26
NA	NA	1	doi:10.1186/2045-7022-4-S1-P52	2014	2021-04-26
Singapore	1	1	doi:10.1038/srep04244	2014	2021-04-26
France	1	1	doi:10.1186/1471-2458-14-532	2014	2021-04-26
Gambia	1	1	doi:10.1186/1471-2458-14-532	2014	2021-04-26
United Kingdom	1	1	doi:10.1186/1471-2458-14-532	2014	2021-04-26
United Kingdom	1	1	doi:10.1186/s13059-014-0448-5	2014	2021-04-26
NA	NA	1	doi:10.1038/nature13555	2014	2021-04-26
United States	1	1	doi:10.1186/1477-5956-12-21	2014	2021-04-26
United States	1	1	doi:10.1186/2045-3329-4-6	2014	2021-04-26
China	1	1	doi:10.1186/1472-6882-14-116	2014	2021-04-26
Japan	1	1	doi:10.1186/1756-0500-7-322	2014	2021-04-26
Portugal	1	1	doi:10.1186/2045-7022-4-S1-P11	2014	2021-04-26
India	1	1	doi:10.7603/s40601-013-0023-z	2014	2021-04-26
United States	1	1	doi:10.1038/ncomms5209	2014	2021-04-26
Spain	1	1	doi:10.1186/2036-7902-6-S1-A10	2014	2021-04-26
Spain	1	1	doi:10.1186/cc13849	2014	2021-04-26
Italy	1	1	doi:10.1186/1687-1812-2014-25	2014	2021-04-26
Brazil	1	1	doi:10.1186/1758-5996-6-47	2014	2021-04-26
United Kingdom	1	1	doi:10.1186/s12931-014-0153-7	2014	2021-04-26
United States	1	1	doi:10.1186/s12931-014-0153-7	2014	2021-04-26
NA	NA	1	doi:10.1038/nature.2014.15481	2014	2021-04-27
Italy	1	1	doi:10.1186/2050-6511-15-56	2014	2021-04-27
Australia	1	1	doi:10.1186/s12860-014-0040-6	2014	2021-04-27
China	1	1	doi:10.1186/s12860-014-0040-6	2014	2021-04-27
Australia	1	1	doi:10.1186/1477-7819-12-77	2014	2021-04-27
Italy	1	1	doi:10.1186/1476-4598-13-160	2014	2021-04-27
Poland	1	1	doi:10.1186/1476-4598-13-160	2014	2021-04-27
United Kingdom	1	1	doi:10.1186/1476-4598-13-160	2014	2021-04-27
Austria	1	1	doi:10.1186/2045-7022-4-S1-O7	2014	2021-04-27
Finland	1	1	doi:10.1186/2045-7022-4-S1-O7	2014	2021-04-27
France	1	1	doi:10.1186/2045-7022-4-S1-O7	2014	2021-04-27
Germany	1	1	doi:10.1186/2045-7022-4-S1-O7	2014	2021-04-27
Switzerland	1	1	doi:10.1186/2045-7022-4-S1-O7	2014	2021-04-27
Finland	1	1	doi:10.1186/2045-7022-4-S1-P8	2014	2021-04-27
United Arab Emirates	1	1	doi:10.1557/opl.2014.260	2014	2021-04-27
Germany	1	1	doi:10.1186/1471-227X-14-13	2014	2021-04-27
United States	1	1	doi:10.1186/gb-2014-15-5-r68	2014	2021-04-27
Australia	1	1	doi:10.1186/1744-9081-10-34	2014	2021-04-27
United States	1	1	doi:10.7603/s40601-013-0026-9	2014	2021-04-27
Taiwan	1	1	doi:10.1186/1471-2334-14-176	2014	2021-04-27
United States	1	1	doi:10.1186/1471-2334-14-176	2014	2021-04-27
China	1	1	doi:10.1186/s13058-014-0429-3	2014	2021-04-27
Singapore	1	1	doi:10.1186/s13058-014-0429-3	2014	2021-04-27
United States	1	1	doi:10.1038/nature13554	2014	2021-04-27
Canada	1	1	doi:10.1186/1471-2296-15-148	2014	2021-04-27
Serbia	1	1	doi:10.1007/s12032-014-0977-5	2014	2021-04-27
NA	NA	1	doi:10.1038/nature13646	2014	2021-04-27
India	1	1	doi:10.1186/1477-7819-12-22	2014	2021-04-27
New Zealand	1	1	doi:10.1186/s40490-014-0030-7	2014	2021-04-27
United States	1	1	doi:10.1186/2036-7902-6-S1-A23	2014	2021-04-27
United States	1	1	doi:10.1186/1471-2180-14-127	2014	2021-04-27
Brazil	1	1	doi:10.1186/1756-0500-7-768	2014	2021-04-27
Germany	1	1	doi:10.1186/1472-6939-15-52	2014	2021-04-27
Finland	1	1	doi:10.1186/s13323-014-0017-4	2014	2021-04-27
China	1	1	doi:10.1007/s11738-014-1731-5	2014	2021-04-27
Italy	1	1	doi:10.1186/1471-2466-14-96	2014	2021-04-27
United States	1	1	doi:10.1186/1471-2466-14-75	2014	2021-04-27
NA	NA	1	doi:10.1038/bdjteam.2014.102	2014	2021-04-27
China	1	1	doi:10.1140/epje/i2014-14088-y	2014	2021-04-27
Germany	1	1	doi:10.1007/s12032-014-0400-2	2014	2021-04-27
China	1	1	doi:10.1186/s12870-014-0388-y	2014	2021-04-27
New Zealand	1	1	doi:10.1186/s12870-014-0388-y	2014	2021-04-27
Thailand	1	1	doi:10.1186/s12870-014-0388-y	2014	2021-04-27
Canada	1	1	doi:10.1186/1472-6939-15-51	2014	2021-04-27
South Africa	1	1	doi:10.1186/1472-6939-15-51	2014	2021-04-27
Canada	1	1	doi:10.1038/ncomms6262	2014	2021-04-27
Estonia	1	1	doi:10.1038/ncomms6262	2014	2021-04-27
United States	1	1	doi:10.1038/ncomms6262	2014	2021-04-27
NA	NA	1	doi:10.1007/JHEP10(2014)190	2014	2021-04-27
Bulgaria	1	1	doi:10.1186/2193-1801-3-168	2014	2021-04-27
Australia	1	1	doi:10.1186/1472-6920-14-159	2014	2021-04-27
Canada	1	1	doi:10.1186/1472-6920-14-159	2014	2021-04-27
United Kingdom	1	1	doi:10.1186/1472-6920-14-159	2014	2021-04-27
United States	1	1	doi:10.1186/1472-6920-14-159	2014	2021-04-27
China	1	1	doi:10.1186/s40529-014-0052-8	2014	2021-04-27
Taiwan	1	1	doi:10.1186/s40529-014-0052-8	2014	2021-04-27
Vietnam	1	1	doi:10.1186/s40529-014-0052-8	2014	2021-04-27
United States	1	1	doi:10.1186/1756-0381-7-10	2014	2021-04-27
United States	1	1	doi:10.1186/1480-9222-16-6	2014	2021-04-27
United States	1	1	doi:10.1186/s12863-014-0122-7	2014	2021-04-27
Germany	1	1	doi:10.1186/s12862-014-0266-0	2014	2021-04-27
Germany	1	1	doi:10.1186/1471-244X-14-25	2014	2021-04-27
Netherlands	1	1	doi:10.1186/1471-244X-14-25	2014	2021-04-27
Taiwan	1	1	doi:10.1186/1471-2164-15-539	2014	2021-04-27
France	1	1	doi:10.1186/s12866-014-0253-z	2014	2021-04-27
South Africa	1	1	doi:10.1186/s12866-014-0253-z	2014	2021-04-27
United States	1	1	doi:10.1186/s12866-014-0253-z	2014	2021-04-27
United Arab Emirates	1	1	doi:10.1186/2036-7902-6-S1-A5	2014	2021-04-27
NA	NA	1	doi:10.1038/bdjteam.2014.43	2014	2021-04-27
China	1	1	doi:10.1186/1471-2164-15-322	2014	2021-04-27
Sweden	1	1	doi:10.1186/1471-2393-14-185	2014	2021-04-27
United States	1	1	doi:10.1186/s13045-014-0084-2	2014	2021-04-27
China	1	1	doi:10.1038/ncomms5525	2014	2021-04-27
France	1	1	doi:10.1038/ncomms5525	2014	2021-04-27
Singapore	1	1	doi:10.1038/ncomms5525	2014	2021-04-27
United Kingdom	1	1	doi:10.1007/s12410-014-9300-2	2014	2021-04-27
Canada	1	1	doi:10.1186/1471-2369-15-139	2014	2021-04-27
United States	1	1	doi:10.1186/1471-2369-15-139	2014	2021-04-27
Australia	1	1	doi:10.1186/1756-3305-7-150	2014	2021-04-27
China	1	1	doi:10.1186/1756-3305-7-150	2014	2021-04-27
United Kingdom	1	1	doi:10.1186/s12915-014-0051-y	2014	2021-04-27
Spain	1	1	doi:10.1186/1471-2229-14-115	2014	2021-04-27
Finland	1	1	doi:10.1186/1471-2458-14-295	2014	2021-04-27
China	1	1	doi:10.1038/srep06868	2014	2021-04-27
United States	1	1	doi:10.1038/srep06868	2014	2021-04-27
India	1	1	doi:10.1186/1868-7083-6-12	2014	2021-04-27
Turkey	1	1	doi:10.1186/1749-7922-9-13	2014	2021-04-27
Brazil	1	1	doi:10.1186/s12913-014-0603-4	2014	2021-04-27
Sweden	1	1	doi:10.1186/s12913-014-0603-4	2014	2021-04-27
Germany	1	1	doi:10.1186/s13059-014-0498-8	2014	2021-04-27
United States	1	1	doi:10.1186/2036-7902-6-S1-A2	2014	2021-04-27
United States	1	1	doi:10.1186/1471-2482-14-63	2014	2021-04-27
Canada	1	1	doi:10.1186/1472-6963-14-363	2014	2021-04-27
United States	1	1	doi:10.1007/s13278-014-0221-5	2014	2021-04-27
India	1	1	doi:10.1186/s12918-014-0104-4	2014	2021-04-27
United States	1	1	doi:10.1186/1471-2105-15-323	2014	2021-04-27
Colombia	1	1	doi:10.1186/1471-2458-14-669	2014	2021-04-27
United States	1	1	doi:10.1186/1471-2458-14-669	2014	2021-04-27
Italy	1	1	doi:10.1186/1752-1947-8-130	2014	2021-04-27
Israel	1	1	doi:10.1186/gb4169	2014	2021-04-27
NA	NA	1	doi:10.1007/JHEP04(2014)180	2014	2021-04-27
Sri Lanka	1	1	doi:10.1186/1756-0500-7-328	2014	2021-04-27
